Image,Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness
Image108,0,-0.4389519432183278,-0.7847575675348524,-0.7554793903663445,0.44864161095034244,-0.39295370147166936,-0.2567126632190996,-0.2091654164640601,0.6384979932269919,0.41007195140797104,0.4730350754673614,-0.19305118884634237,-0.6225513902309386,-0.03418761219373256
Image109,0,-1.1721382213638758,-1.199384173273465,-1.4723082339516391,0.8663851194318882,0.31394011901744806,0.008352523980800112,0.05061657372303422,0.9524783998715415,0.8386437837612313,0.6348204425407976,0.0673700141779416,-1.2830662739317877,-0.03418761219373256
Image110,0,-0.43238546775170633,-0.6979031153906211,-0.6342447883243685,2.179145508842432,-0.3298357144666085,-0.23337635562894338,-0.5577465949156817,1.7783992821910783,2.2361914148083324,1.3339700646145602,-0.9927612645699158,0.566744350473693,-0.03418761219373256
Image111,0,0.5422899383757939,-0.14918036962887923,0.016287406417737592,0.6308468871866272,-0.6423200687607705,-0.3180363345469262,-0.46620158812699275,0.7802919048805336,0.59660852664788,0.6395384369884358,-0.6564856744240017,0.4714435294438378,-0.03418761219373256
Image112,0,0.9646008871280015,0.13122362176444666,0.2975544427808194,1.0887960170883204,-0.7206884199010993,-0.33407047321365596,-0.5326928155462645,1.1058293858246966,1.0685299295247552,0.8517694633141231,-0.7189412275675544,0.7424847527383129,-0.03418761219373256
Image113,1,0.3299330520583307,0.6045773120783892,0.7227503312150602,-0.9964074540015632,-0.25235287870086764,-0.20023009960198881,-0.5298088068753268,-1.1963811636354935,-0.9628836895926605,-0.7263572040752483,-0.16205369926247273,0.4172463877564579,-0.03418761219373256
Image114,1,-1.0981195246841566,-0.6262377341212706,-0.5389539748658406,-0.8293827940426448,1.0641964999264717,0.4201019831422556,1.1358586594033184,-0.7696441657601896,-0.8160325029197171,-0.9192511300660358,0.5408074541492691,-0.374268460412721,-0.03418761219373256
Image115,0,-0.588073537598012,-0.366754907430648,-0.2224634785608184,0.3242055602412131,0.0477663059021053,-0.10749004361983355,-0.1179129980935099,0.5391099714105734,0.28620173850692643,0.560580517936754,-0.136285256147226,0.7062101245717437,-0.03418761219373256
Image116,0,-0.0834165889982664,0.1297345761299309,0.29612680133075,1.4919449562506795,-0.22473168495672433,-0.20363798513125198,-0.19588974769928086,1.369432630681438,1.4952372127100926,1.130249784157636,-0.586144879535947,0.9016403911279265,-0.03418761219373256
Image117,0,0.7378643518982531,0.6330510030641285,0.7467337559571174,0.9667730478687426,-0.5093743651671254,-0.28475059686824494,-0.09712461320865691,1.0244618770735399,0.9448721699410284,0.7131356519267449,-0.2796691136747874,0.7111867180407503,-0.03418761219373256
Image118,1,2.1815272922246534,2.918068532056441,2.3219979002283875,-0.9090863389951177,-0.5488296425932238,-0.2945895849730972,0.5775163346049002,-0.937449314109218,-0.8862484882442406,-0.6576378408883651,0.554564780938651,0.3311832500342913,-0.03418761219373256
Image119,0,-0.13666497768072955,-0.05410219532559915,0.11462950455116869,0.2985480225230291,-0.2659758927990764,-0.21828914830109256,1.3356160616040271,0.5175957043304351,0.2601343818940017,0.4135290889850396,0.49570981883153337,-0.9821632707304656,-0.03418761219373256
Image120,0,0.3961385752923685,1.1009707582797494,1.1202685549456741,1.8885613888976542,-0.2795050989294978,-0.22241422545338646,0.12007823523585705,1.610996435737862,1.9212900817686809,1.1993309459078716,-0.47225228924976753,1.0062820487635191,-0.03418761219373256
Image121,0,-1.2091528974728765,-0.9699126618204532,-1.0405468674445617,2.197875548629865,1.0469070878164861,0.40432661702365735,2.752504639615596,1.7892714489681907,2.257199299108044,0.966261674012608,1.6284815737526437,-1.2632180823534664,-0.03418761219373256
Image122,0,-0.5414821964575728,-0.7520259607334824,-0.708992768203933,1.966241533522345,-0.20976830082747336,-0.18817412924158608,-0.5908817890933019,1.656062339092228,2.004481247086587,1.297057460290697,-1.143525239560694,0.6333368615045631,-0.03418761219373256
Image123,1,-0.0565539769879653,-0.4300369795304314,-0.29605826774240246,-0.8504147091162374,-0.3090365618160401,-0.2133225589136257,0.10659048770532402,-0.8091201502767237,-0.8340046278329639,-0.8526406541374143,0.6497792854364096,-1.0760089705411282,-0.03418761219373256
Image124,1,-0.8546298193896572,-0.5957623772213319,-0.49959246256613704,-1.0225326826402512,0.4698306327419844,0.10057458778657871,-0.3245802456695017,-1.3130521433357818,-0.9848377794478215,-1.236071481646089,0.2263355015590576,0.563533026152531,-0.03418761219373256
Image125,0,-0.6850202887772038,-0.9541992453157271,-1.0146528927054355,0.023524198372001676,-0.25326264914136987,-0.2128849975152691,-0.16345739215845775,0.2780344968881378,-0.012175823948109251,0.2353146611158078,-0.1300022023523815,-1.0714941945423047,-0.03418761219373256
Image126,0,-1.273467062661763,-1.2765833945954959,-1.651474593769564,0.3916475882826063,0.5063198797278088,0.10523120299390737,-0.1412399650868882,0.5935436125364366,0.3533417024922733,0.7071972084388423,-0.4585367928944906,-1.2459012020798652,-0.03418761219373256
Image127,0,-0.5865950816613099,-0.38938374845179585,-0.24854271405809603,0.4011826472253042,-0.005193539796095597,-0.1307759273374572,-0.06776694873263361,0.6005643099326519,0.3621250497399908,0.6013624764169018,-0.35304451700985007,0.5931081926579888,-0.03418761219373256
Image128,0,-0.3935060724432615,-0.3419866636062418,-0.1942099451475111,1.1389219553361942,-0.188266966260568,-0.19389426589114106,-0.2781399657611931,1.1397935431846524,1.1212709402144052,0.9120733104085014,-0.5920757590680056,0.7233070508124942,-0.03418761219373256
Image129,0,1.2163193318612138,0.3777662312404808,0.5256641128887272,0.47388986018312007,-0.7120054103009421,-0.3322319997902933,-0.018781464999756043,0.6607613701971288,0.4385967385152668,0.358826961685145,0.10359375385217288,0.12005157250142698,-0.03418761219373256
Image130,0,0.0685260591417228,-0.28689058220294034,-0.1324064171742458,-0.05771837569288115,-0.47576887928092804,-0.27979770266517306,0.003529822470413571,0.20174792947851028,-0.09197597554790049,0.22412861283018146,0.09833081218306132,-0.38606186060324904,-0.03418761219373256
Image131,0,-0.03916413851084732,0.3862906804913257,0.533277795194831,2.3629853246229198,-0.18457377914493345,-0.19110923164471308,-0.2442065942928773,1.8820529892468627,2.4392376892040897,1.382398041811772,-0.8063871790467539,1.087616402731243,-0.03418761219373256
Image132,1,0.84021878875583,1.8717568848149666,1.66904589022208,-0.8704086564534764,-0.31144514393387634,-0.23014614291507327,0.147140346873966,-0.8501551710385574,-0.851738368836569,-0.6766242950627168,0.3132529285367755,0.599281597663791,-0.03418761219373256
Image133,1,2.512746708083946,3.1126344701285515,2.434562313402947,-0.6776344800374944,-0.6009996844951409,-0.3070945890008055,0.16341170265844493,-0.5121883877229723,-0.6768815394080105,-0.4774617271080006,0.4014440045241978,0.7328439478987441,-0.03418761219373256
Image134,1,2.686733001045964,3.2365399125136016,2.5050182916658144,-0.7401262626830535,-0.6384792497625936,-0.31702364522528587,0.10314919013300111,-0.6102175894783531,-0.7343501169218518,-0.4297857496585003,0.20432724523228746,0.6757419093871928,-0.03418761219373256
Image135,1,1.1295752585875607,2.219608314646244,1.8960590834827498,-0.9625929946406805,-0.38834576284466943,-0.25406373174213837,0.33569912968218113,-1.080221539795783,-0.9332639235336212,-0.7186189096995387,0.3916379892118348,0.023653074428794777,-0.03418761219373256
Image136,1,-0.43891997660348014,0.5615837248605337,0.6862303186617729,-0.883674097557099,0.29250667455034635,-0.0029771728674423503,0.575227367184059,-0.8792609823032924,-0.8637308694034983,-0.7667625826915859,0.4813122998421514,0.24321933947191313,-0.03418761219373256
Image137,0,-0.5798474620438852,-0.5313797825577903,-0.4185136945896025,0.15145385261040628,0.030825217896315614,-0.101917794695672,0.8415515849088686,0.39597774916546397,0.11777410831102195,0.0514448022510989,0.5603355702585865,-0.7051406247041531,-0.03418761219373256
Image138,0,-0.36535414030077024,0.23031113180375407,0.3911517174946924,0.36536011072006375,0.04791985417752565,-0.10921975063565485,0.3553607399744743,0.5739268947900662,0.32894988322666396,0.26022214697961515,0.053690004355887166,0.7529314612056738,-0.03418761219373256
Image139,1,-0.26262143183415504,-0.009293438709552895,0.15987015750787964,-1.0287555353019036,0.035346191693127804,-0.09805777052812326,0.1913164112066363,-1.3491469189480823,-0.9900472703104922,-1.4170966287381648,1.164506832582987,0.031788894815336165,-0.03418761219373256
Image140,1,0.1459971502249908,0.35884966423914405,0.508707349924945,-1.0012178367583995,-0.2885131579127584,-0.22193077795027188,-0.36725110881266126,-1.2139680206264212,-0.9666931346760753,-1.2886193994382238,0.354660030294749,-0.41369170270872196,-0.03418761219373256
Image141,0,-0.6391322131634108,-0.501237980513957,-0.3814628918406352,0.20351870676343983,0.014497109870199702,-0.12216051965009155,-0.3742958435353432,0.43805963177330337,0.16607260955819855,0.28417276369597066,-0.3352639404717909,0.820481629441045,-0.03418761219373256
Image142,0,-0.38317819196290065,-0.4693158952054994,-0.34281587647297457,1.892241069664418,-0.23281447791377619,-0.2064716599443543,-0.641229656797956,1.6126807567692567,1.9243783497753575,1.179550471569492,-0.9548622762112978,1.0127046029802467,-0.03418761219373256
Image143,1,-0.5323477362648591,0.0006443008079460459,0.1698124706846291,-0.9950354628419784,0.329198059248594,0.03311706799627835,0.5833069152684257,-1.188285192614492,-0.9610703676601031,-1.776040021831737,1.8717776093004903,0.27266692995579683,-0.03418761219373256
Image144,1,0.2737304153870367,0.8087135251721057,0.8913143342568224,-1.0149062871008412,-0.11967502536798165,-0.1527059309512642,0.4084563648450974,-1.2733759936709432,-0.9782486062064565,-1.3859010135010499,1.1864495293352693,0.2704314605754823,-0.03418761219373256
Image145,0,-1.3414387413661353,-1.2434323485530934,-1.5715050722394164,2.2007614383179757,1.0725194095311776,0.4213772358389382,0.7351653220722505,1.7905228349185742,2.2596216597844783,1.1082241948769427,0.4080200326939181,-1.1205643861460532,-0.03418761219373256
Image146,0,-1.0103125614668225,-1.1565531039452288,-1.382179899608416,0.7408823448388843,-0.06480251641705666,-0.15078364508222455,-0.8949762446626701,0.8556849427452898,0.7004909708075314,1.2950493035050672,-1.4438513601441891,0.8206575626465812,-0.03418761219373256
Image147,0,-0.6339482937889522,-0.8833254342806921,-0.9020896793394174,2.434652538151966,-0.3047309709649797,-0.22979739562454796,-0.7112687752770048,1.9186656569968394,2.51243176540396,1.7067415184502088,-1.3832743849425255,0.6782960254656195,-0.03418761219373256
Image148,0,0.8058546777946046,0.07106215442109012,0.23935219240312092,0.33773112892174445,-0.687070675333562,-0.32965095429205765,-0.3929586465757297,0.5492945075260892,0.29863429235624656,0.7100570222367346,-0.801729619386872,0.4231690179130001,-0.03418761219373256
Image149,0,1.4485381415373464,0.4932477257315646,0.6273990999293176,0.5852416210684555,-0.7674633058563861,-0.34301624097953726,-0.28135416748653197,0.7458019975811808,0.5501732903806928,0.7167737350393631,-0.7874775098988848,0.47796477967034484,-0.03418761219373256
Image150,1,-1.2229171890493562,-0.7365413515413398,-0.6873458781417451,-1.0117969639930415,1.5653362522320153,0.7655006141963091,-0.7753788758612117,-1.260052553342299,-0.9758332734075933,-1.6499841449527957,-0.015357297753340994,0.7149755778183279,-0.03418761219373256
Image151,1,-0.787206900906837,0.3020866257568472,0.4573064777730123,-1.0165673071848957,0.8655319568372191,0.2986179666225125,-0.4416891807320833,-1.2824299261586438,-0.9798317976519417,-1.3702679091442864,0.47616470561453983,0.8003557735417454,-0.03418761219373256
Image152,1,-0.7087901308009958,0.448906050833814,0.5886896077056758,-0.9834551744527212,0.7345747014897293,0.2198781695078441,0.6237447607522012,-1.147993598752021,-0.9514863976056431,-1.468866357767563,0.8892506996065555,0.2427971520163662,-0.03418761219373256
Image153,1,-1.0443543423949926,-0.40798466469590405,-0.27017573001123624,-0.9076583930064235,1.1077112967851215,0.45258175413873103,0.9051255055865423,-0.9339498168853448,-0.8849491848107401,-1.475921864286173,1.0536999498225732,0.013397012014790013,-0.03418761219373256
Image154,0,-0.9477485684408423,-0.8271388264069003,-0.8172340218008717,0.47944242241315244,0.23766023336664827,-0.03389755579475104,1.598890057172182,0.6608788659301224,0.4387480337498908,0.9600782317519705,0.32929175117809967,-1.7702363149843805,-0.03418761219373256
Image155,0,-0.5567062967787634,-0.10698099786113219,0.060342765909511875,0.8024160654746282,0.1435366975489696,-0.06956724042537199,-0.4322446055436427,0.9070091610258678,0.7730760185786942,0.5389377127900961,-0.2738301923037849,1.222281172700288,-0.03418761219373256
Image156,0,2.1390116944772877,1.6869154036551604,1.5436675854985724,-0.18506649811781525,-0.7317175438854541,-0.33883811550048115,-0.4248397029114508,0.07792489491213185,-0.2143908283290233,0.5003912283815753,-0.560350835321086,0.981646502778705,-0.03418761219373256
Image157,0,1.454848884085174,1.317295056051991,1.2816136062795298,-0.12264310026931587,-0.6416689170183163,-0.32091414445497246,-0.41006829985590576,0.13704140314198787,-0.15704444066370832,0.6489527736113725,-0.524937400748882,0.9695322351763502,-0.03418761219373256
Image158,0,0.40619473954651647,0.5476232228517187,0.6742909338958182,0.022077866927656974,-0.4275038097554867,-0.268697157556185,-0.4640246996284369,0.2730882526085156,-0.017451151474164962,0.728044784119839,-0.544249854989916,1.0323994002953896,-0.03418761219373256
Image159,0,-0.7017015339585314,-0.45935642126531767,-0.33087864630736274,0.5425372589853907,0.1517936916810008,-0.06669236963954424,-0.35572697018840765,0.7119170027391161,0.5052174050072272,0.48109952153537167,-0.0994022760119353,0.9982651110676506,-0.03418761219373256
Image160,0,-0.9257954956942237,-0.8976039758410852,-0.9242433434124672,0.4896512680029629,0.2988302799927667,0.025973134289000534,-0.3487815751334396,0.6733454296361567,0.45484582482291086,0.4237389973522326,-0.34529124581938125,0.5325323918340003,-0.03418761219373256
Image161,0,-0.4668454785574659,-0.624502921706784,-0.5366954956919651,2.063860476288654,-0.2421868586272175,-0.20640769265521514,-0.47487084992680884,1.7129617666252464,2.111182041204795,1.2265323472967766,-0.8469832501119139,0.6262195232165377,-0.03418761219373256
Image162,0,0.12505635361521594,-0.266889008120092,-0.11031222133938594,0.9855954917600498,-0.470154636867505,-0.27513404455683393,-0.510704615639419,1.0366251552101902,0.9631156581545929,0.8077079456830514,-0.6947072344522032,0.7115324659844904,-0.03418761219373256
Image163,0,-0.600892150151917,-0.4116423514132914,-0.2744508604634241,0.3932635370507315,0.039948302355610595,-0.1101105035560424,0.19675548629063808,0.5967049731875731,0.35729326791908506,0.5244637170516453,-0.15687731201235522,0.3703222732254331,-0.03418761219373256
Image164,0,-0.19025167970366236,-0.09051856733298269,0.0773507028046488,2.127067770521451,-0.2312951209774095,-0.20411724191474023,-0.020188069929090245,1.750092825332333,2.1818141774884157,1.151081170575081,-0.4100132916292688,0.6242329506814317,-0.03418761219373256
Image165,0,1.6243358760073792,1.1177587794163484,1.1330226169660305,-0.21874125909504027,-0.7096905883068485,-0.33579833778969154,0.07126252475436222,0.042431690843040486,-0.24785753630033044,0.3116464018661285,-0.16856705856579265,0.20447432791104525,-0.03418761219373256
Image166,0,0.6576707707837984,0.5219687631396018,0.6522450614283096,0.18002644986498761,-0.533996285314225,-0.29517178221225976,0.34199873805944814,0.41817724692194574,0.1431263920576107,0.3615251350898458,0.1920857971682049,0.03244471286882666,-0.03418761219373256
Image167,0,-0.42467352191971375,-0.32121148229265445,-0.170739391828296,0.7021466073588337,-0.1504972637006824,-0.18119604492540953,0.8273682516866494,0.8344579789545471,0.670912814033468,0.4915381604803591,0.47435894209515056,-0.4365128013601042,-0.03418761219373256
Image168,0,-0.6025410947011417,-0.5464449782656139,-0.43724355055179515,0.19847254464305422,-0.07753455899224268,-0.15599622699749846,-0.033791203850217555,0.43389225925186936,0.161244258592864,0.45031723845076443,-0.25797406437442333,0.20250909659337557,-0.03418761219373256
